Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,K_VRH
21.25,72.25,44.918025,1078.6225,12.25,3.5,120.25,2.1799999999999997,1.5,2.0,3.75,0.0,7.25,0.5,1.0,1.25,0.0,2.75,18.4584375,1.101,0.0,148.5,94.0
80.33333333333333,72.66666666666667,200.97117933333334,1073.02,12.333333333333334,6.0,140.0,2.3666666666666667,1.3333333333333333,1.0,10.0,14.0,26.333333333333332,0.6666666666666666,1.0,0.0,0.0,1.6666666666666667,22.116666666666664,0.0,0.0,154.0,102.0
61.5,43.75,148.5167,1054.9825,7.5,5.75,174.0,1.4525,1.75,0.25,5.0,5.0,12.0,0.25,1.25,0.0,5.5,7.0,28.647499999999997,0.0,0.0,201.75,51.0
43.0,58.333333333333336,99.89807,1067.7866666666666,9.0,4.666666666666667,144.66666666666666,1.5166666666666666,2.0,0.0,6.666666666666667,4.333333333333333,13.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,19.233333333333334,0.0,0.0,194.0,69.0
34.25,65.0,78.0962,1080.0,11.75,4.25,138.0,1.8725000000000003,2.0,2.25,7.5,0.0,11.75,0.0,2.25,0.0,0.0,2.25,30.18875,0.0,0.0,180.75,33.0
39.5,75.0,91.41109499999999,1041.9375,12.5,4.5,136.5,2.12,1.75,2.25,8.5,0.0,12.5,0.25,2.25,1.5,0.0,4.0,23.57,0.3995,0.0,99.0,44.0
27.5,50.0,60.485425,1093.68,9.5,4.0,147.5,1.9,2.0,2.0,0.5,0.0,4.5,0.0,1.0,4.5,0.0,5.5,29.075937500000002,1.101,0.0,132.0,127.0
75.0,64.0,189.53948666666668,1096.6866666666667,11.333333333333334,6.0,164.0,1.8066666666666666,2.0,2.3333333333333335,7.333333333333333,4.666666666666667,16.333333333333332,0.0,1.6666666666666667,2.6666666666666665,0.0,4.333333333333333,33.361111111099994,0.15466666666666667,0.0,129.66666666666666,66.0
56.0,63.0,134.2274,1076.9033333333334,9.666666666666666,5.333333333333333,157.0,1.7466666666666668,1.6666666666666667,1.0,6.666666666666667,4.666666666666667,14.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,27.336666666666662,0.0,0.0,205.33333333333334,52.0
38.75,76.0,91.059095,1031.8325,12.75,4.25,130.0,2.2725,1.75,2.5,3.5,3.5,11.25,0.25,2.0,1.5,0.0,3.75,24.4659375,1.101,0.0,148.5,69.0
53.75,46.5,129.672075,1061.5,5.25,5.25,171.0,1.31,2.0,0.25,2.5,6.0,10.75,0.0,1.25,0.0,4.5,5.75,29.37125,0.0,0.0,194.0,45.0
36.0,49.0,82.6364,1039.62,8.5,4.25,140.75,1.6925,1.0,0.0,7.5,0.0,8.5,1.0,0.0,0.0,0.0,1.0,16.395833333324997,0.0,0.0,226.0,62.0
49.0,58.0,118.10499999999999,1040.0,9.5,5.0,158.0,1.875,2.0,2.0,5.5,3.5,13.0,0.0,1.0,4.5,3.5,9.0,28.985,0.3995,0.0,104.0,90.0
56.0,48.5,134.8305,1090.1100000000001,7.5,5.5,170.0,1.4449999999999998,2.0,0.0,5.5,3.5,11.0,0.0,0.0,4.5,3.5,8.0,25.7725,0.0,0.0,194.0,39.0
26.5,63.0,61.46873395,1136.8525,10.5,3.75,138.75,1.5150000000000001,2.0,0.75,0.0,2.75,5.5,0.0,3.75,0.0,0.75,4.5,20.043333333325,0.0,0.0,217.25,77.0
29.666666666666668,67.33333333333333,66.19983333333333,1143.1933333333334,10.0,4.0,134.66666666666666,1.8116666666666668,1.3333333333333333,0.3333333333333333,8.333333333333334,0.0,10.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,16.7425,0.0,0.0,205.83333333333334,100.0
32.0,79.0,72.584925,1115.305,14.0,4.0,123.25,1.9875,2.0,2.0,7.5,0.0,11.5,0.0,2.5,0.0,0.0,2.5,21.07125,0.19325,0.0,188.25,59.0
61.2,73.2,149.2596,1119.608,12.4,5.4,137.8,2.088,1.6,1.2,9.6,5.6,18.0,0.4,2.4,0.4,0.0,3.2,25.978999999999996,0.0,0.0,174.6,102.0
52.25,59.0,123.2636,1146.1525000000001,9.5,5.25,156.0,1.7149999999999999,1.5,0.25,7.5,2.5,11.75,0.5,1.25,0.0,1.0,2.75,22.04,0.0,0.0,195.75,74.0
21.6,60.2,45.401799999999994,1174.8719999999998,10.8,3.6,128.4,1.6199999999999999,2.0,0.8,4.0,0.0,6.8,0.0,1.6,0.0,0.0,1.6,21.314,0.30920000000000003,0.0,213.4,70.0
42.0,74.33333333333333,101.02233333333334,1128.7733333333333,12.0,4.666666666666667,145.33333333333334,1.9133333333333333,2.0,2.6666666666666665,7.333333333333333,0.0,12.0,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,28.738888888866665,0.30933333333333335,7.5111111111e-06,166.0,18.0
25.5,58.75,58.85375,1113.5,2.25,3.75,153.75,1.2875,2.0,0.0,0.0,2.5,4.5,0.0,0.0,0.0,1.0,1.0,24.9775,0.0,0.0,194.0,33.0
52.0,48.5,126.968156,1179.2,9.0,5.0,159.0,1.69,2.0,1.5,5.5,7.0,16.0,0.0,1.5,4.5,0.0,6.0,27.5925,0.0,3.175e-06,103.0,58.0
20.25,59.25,43.78017499999999,1159.4325000000001,8.75,3.5,128.25,1.9425000000000001,2.0,0.75,3.5,0.0,6.25,0.0,0.75,4.0,0.0,4.75,15.5271875,1.60925,1.126666666665e-05,194.0,149.0
32.857142857142854,61.857142857142854,79.3213657142857,1118.8857142857144,10.285714285714286,3.7142857142857144,119.85714285714286,2.292857142857143,2.0,1.7142857142857142,0.8571428571428571,4.0,8.571428571428571,0.0,1.7142857142857142,2.0,0.0,3.7142857142857144,22.70071428571429,3.6782857142857144,0.0,209.0,41.0
47.0,66.0,108.898925,1165.0925,11.0,5.0,143.75,1.8975,1.5,0.0,9.5,0.0,11.0,0.5,0.0,0.5,0.0,1.0,17.240000000000002,0.0,0.0,209.5,90.0
41.6,30.8,95.71928,1123.9720000000002,5.6,5.0,175.0,1.3419999999999999,1.6,0.0,4.0,0.0,5.6,0.4,0.0,0.0,0.0,0.4,39.07,0.0,0.0,225.0,21.0
67.5,57.25,166.20864225,1106.2775,8.0,5.75,162.25,1.7775,1.75,0.75,5.0,10.5,18.0,0.25,0.75,0.0,0.0,1.0,29.125,0.0,0.0,210.25,48.0
73.5,53.5,183.44164999999998,1131.0,8.0,6.0,168.5,1.42,2.0,0.5,5.0,12.0,19.5,0.0,2.5,0.0,2.0,4.5,29.075,0.0,0.0,194.0,56.0
30.0,57.666666666666664,70.40435906666666,1150.98,9.666666666666666,4.0,146.0,1.4733333333333334,2.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,5.333333333333333,0.0,3.3333333333333335,3.0,2.3333333333333335,8.666666666666666,21.669999999999998,0.0,0.0,214.66666666666666,114.0
20.0,7.0,40.078,1115.0,2.0,4.0,176.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.77,0.0,0.0,225.0,17.0
10.0,62.25,20.26804232,1161.32,11.5,2.5,104.5,2.2750000000000004,1.75,2.25,0.0,0.0,4.0,0.25,2.25,0.0,0.0,2.5,18.859739583325,3.2837500000000004,0.0,171.75,18.0
25.75,41.25,56.253705999999994,1155.8975,7.75,4.0,146.0,1.545,2.0,0.25,5.5,0.0,7.75,0.0,1.25,4.5,0.0,5.75,19.321875,0.0,3.175e-06,161.5,78.0
58.0,75.42857142857143,141.2657142857143,1161.5271428571427,12.857142857142858,5.285714285714286,140.71428571428572,2.2085714285714286,1.1428571428571428,1.7142857142857142,10.0,4.0,16.857142857142858,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,24.139523809514287,0.1325714285714286,0.0,204.14285714285714,34.0
19.0,64.5,40.957631,1250.15,10.0,3.5,130.0,1.91,2.0,1.5,1.5,0.0,5.0,0.0,1.5,3.5,0.0,5.0,17.7901190476,0.8125,0.0,115.5,171.0
68.5,60.75,168.78578449999998,1216.185,9.75,5.75,150.75,2.065,1.5,0.5,7.5,9.5,19.0,0.5,1.0,0.0,1.0,2.5,24.481249999999996,0.0,0.0,196.25,88.0
51.75,48.75,126.8235345,1239.1,8.25,4.75,134.75,2.065,0.75,0.0,7.5,7.0,15.25,0.75,0.0,0.0,0.0,0.75,16.100833333325,0.0,0.0,226.0,100.0
39.333333333333336,52.0,90.38728333333334,1220.6166666666666,9.333333333333334,4.666666666666667,153.66666666666666,1.6933333333333334,1.6666666666666667,0.6666666666666666,7.0,0.0,9.333333333333334,0.3333333333333333,1.3333333333333333,3.0,0.0,4.666666666666667,25.573333333333334,0.0,0.0,186.66666666666666,76.0
6.0,77.0,12.408850000000001,1205.525,14.0,2.0,77.5,2.54,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,10.970625,3.9805,0.0,180.0,103.0
61.5,54.75,149.414247,1225.8525,9.5,5.5,151.0,2.02,1.5,0.25,7.75,7.0,16.5,0.5,1.25,2.25,0.0,4.0,22.50625,0.0,0.0,195.75,89.0
39.8,70.2,93.72435240000001,1203.724,11.0,4.6,146.6,1.81,2.0,2.2,4.8,0.0,9.0,0.0,1.4,3.2,0.0,4.6,27.69738095236,0.5105999999999999,0.0,138.8,27.0
24.0,46.57142857142857,53.28486817142857,1198.7057142857143,8.571428571428571,3.857142857142857,149.85714285714286,1.4100000000000001,2.0,0.8571428571428571,0.0,0.0,2.857142857142857,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,33.79,0.22085714285714286,0.0,225.57142857142858,43.0
39.25,42.0,89.502425,1180.1075,7.75,4.75,161.0,1.4675,2.0,0.25,5.5,0.0,7.75,0.0,1.25,4.5,0.0,5.75,25.7375,0.0,0.0,180.25,61.0
32.0,76.22222222222223,73.41175111111112,1193.1344444444444,12.88888888888889,3.888888888888889,123.22222222222223,2.2977777777777777,1.7777777777777777,2.6666666666666665,1.7777777777777777,3.111111111111111,9.333333333333334,0.0,1.3333333333333333,1.5555555555555556,0.0,2.888888888888889,22.819027777777777,1.468,0.0,122.55555555555556,4.0
33.75,66.5,76.717,1220.5025,8.75,4.25,135.25,1.8800000000000001,1.0,0.25,7.5,0.0,8.75,0.0,1.25,0.0,0.0,1.25,17.641875,0.0,0.0,177.0,132.0
59.75,56.75,144.29065,1223.9925,7.75,5.5,165.0,1.5025000000000002,2.0,0.25,5.5,7.0,14.75,0.0,1.25,4.5,0.0,5.75,25.37125,0.0,0.00112355,180.25,58.0
48.333333333333336,57.333333333333336,114.43144,1178.1733333333334,9.0,5.0,155.33333333333334,1.6366666666666667,1.6666666666666667,0.3333333333333333,6.666666666666667,3.6666666666666665,12.333333333333334,0.3333333333333333,1.6666666666666667,0.0,1.0,3.0,22.021111111099998,0.0,0.0,186.0,66.0
49.0,48.333333333333336,116.66000000000001,1195.3833333333334,8.333333333333334,5.0,151.33333333333334,1.6866666666666668,1.6666666666666667,0.3333333333333333,6.333333333333333,4.666666666666667,13.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,2.3333333333333335,25.683333333333334,0.0,0.0,196.33333333333334,72.0
27.333333333333332,51.666666666666664,63.23916666666667,1203.3333333333333,6.0,4.0,155.66666666666666,1.3666666666666665,2.0,0.6666666666666666,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,35.64,0.25766666666666665,0.0,216.66666666666666,35.0
30.333333333333332,71.33333333333333,68.2528,1184.9266666666665,9.0,4.0,134.66666666666666,1.7566666666666666,2.0,1.0,6.0,0.0,9.0,0.0,1.0,0.6666666666666666,0.0,1.6666666666666667,21.59,0.0,0.19846490000000003,195.0,86.0
42.5,36.5,100.4365,1178.885,6.5,5.0,173.5,1.395,1.5,0.0,5.0,0.0,6.5,0.5,0.0,0.0,0.0,0.5,37.33,0.0,0.0,227.0,18.0
37.5,46.5,88.838,1206.25,2.5,4.5,168.75,1.245,2.0,0.0,0.0,3.5,5.5,0.0,0.0,0.0,3.5,3.5,27.9575,0.0,0.0,194.0,36.0
42.75,37.5,98.6799675,1194.4650000000001,6.75,5.0,168.25,1.49,1.5,0.0,5.25,0.0,6.75,0.5,0.0,2.25,0.0,2.75,26.831875,0.0,0.0,217.25,54.0
74.0,54.5,184.5955495,1322.97,9.25,6.0,155.5,2.0175,1.5,0.0,8.0,7.0,16.5,0.5,0.0,2.0,0.0,2.5,21.316249999999997,0.0,0.0,217.25,97.0
59.0,59.0,143.34516,1325.3899999999999,9.0,5.5,165.5,1.64,2.0,1.5,5.0,5.5,14.0,0.0,1.5,0.0,1.5,3.0,31.14666666665,0.0,0.0,180.0,63.0
32.333333333333336,62.333333333333336,76.30995906666668,1267.6466666666668,9.666666666666666,4.0,143.0,1.4966666666666668,2.0,0.6666666666666666,0.3333333333333333,4.666666666666667,7.666666666666667,0.0,3.3333333333333335,3.0,0.0,6.333333333333333,20.608333333333334,0.0,0.0007490333333333333,214.66666666666666,82.0
61.0,47.0,148.22621333333333,1307.9166666666667,6.333333333333333,5.666666666666667,175.33333333333334,1.4133333333333333,2.0,0.3333333333333333,3.3333333333333335,7.333333333333333,13.0,0.0,1.6666666666666667,0.0,2.0,3.6666666666666665,28.57555555553333,0.0,0.0,175.66666666666666,55.0
35.0,56.5,80.139,1267.6100000000001,8.0,4.5,152.0,1.615,2.0,0.0,6.0,0.0,8.0,0.0,0.0,4.0,0.0,4.0,18.0925,0.0,1.126666666665e-05,194.0,81.0
59.0,59.333333333333336,143.39126666666667,1319.1333333333334,9.333333333333334,5.333333333333333,154.66666666666666,1.7166666666666668,2.0,1.0,6.0,8.0,17.0,0.0,1.0,0.6666666666666666,1.3333333333333333,3.0,24.83666666666667,0.0,0.19846490000000003,143.66666666666666,80.0
58.714285714285715,80.14285714285714,144.86169714285714,1277.8142857142855,13.571428571428571,5.285714285714286,142.28571428571428,2.04,1.8571428571428572,2.857142857142857,8.857142857142858,4.0,17.571428571428573,0.14285714285714285,1.4285714285714286,1.1428571428571428,0.0,2.7142857142857144,29.565238095214287,0.33142857142857146,0.0,173.42857142857142,20.0
17.0,56.0,36.58023333333333,1315.0166666666667,7.666666666666667,3.3333333333333335,130.33333333333334,2.04,2.0,1.0,1.3333333333333333,0.0,4.333333333333333,0.0,1.0,5.333333333333333,0.0,6.333333333333333,16.049583333333334,2.1456666666666666,1.50222222222e-05,194.0,204.0
63.0,66.5,153.7475,1317.81,11.0,5.5,140.0,1.9849999999999999,1.5,0.0,9.5,7.0,18.0,0.5,0.0,0.5,0.0,1.0,17.2575,0.0,0.0,209.5,137.0
82.5,56.5,207.3380745,1274.165,9.5,6.25,154.25,2.05,1.5,0.25,7.75,11.0,20.5,0.5,1.25,2.25,3.0,7.0,21.372500000000002,0.0,0.0,195.75,109.0
35.333333333333336,70.66666666666667,80.94133333333333,1277.8,11.333333333333334,4.333333333333333,138.33333333333334,1.9633333333333332,2.0,2.0,7.333333333333333,0.0,11.333333333333334,0.0,2.0,2.6666666666666665,0.0,4.666666666666667,24.040000000000003,0.39399999999999996,0.0,144.33333333333334,102.0
32.25,61.5,72.44425,1271.5725,9.75,4.25,141.5,1.78,1.5,0.25,8.0,0.0,9.75,0.5,1.25,2.0,0.0,3.75,15.7725,0.0,5.633333333325e-06,195.75,120.0
23.0,66.33333333333333,49.613383999999996,1284.4333333333334,11.0,3.6666666666666665,119.66666666666667,1.9833333333333332,2.0,1.0,4.666666666666667,0.0,7.666666666666667,0.0,1.0,2.0,0.0,3.0,14.3534126984,0.5416666666666666,1.0323141333333334,130.0,228.0
39.0,51.333333333333336,89.65386666666667,1322.6833333333334,9.0,4.666666666666667,151.0,1.7766666666666666,1.3333333333333333,1.0,6.666666666666667,0.0,9.0,0.0,1.0,0.0,0.0,1.0,30.271666666666665,0.0,0.0,205.33333333333334,63.0
50.0,61.333333333333336,119.304523,1256.08,9.333333333333334,5.0,144.33333333333334,1.8933333333333333,1.6666666666666667,0.3333333333333333,7.333333333333333,4.666666666666667,14.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,4.666666666666667,19.584166666666665,0.0,0.0,161.0,125.0
43.625,71.875,101.611309825,1355.9275,12.125,4.75,136.75,2.24125,0.75,1.375,8.75,0.0,10.875,0.0,0.875,0.0,0.0,0.875,21.82,0.2655,0.0,184.75,20.0
64.0,45.2,156.56220000000002,1363.804,7.6,5.8,164.8,1.698,1.6,0.0,6.0,6.0,13.6,0.4,0.0,4.0,5.2,9.6,24.803000000000004,0.0,0.0,206.4,89.0
55.666666666666664,52.0,134.82133333333334,1331.7266666666667,9.0,5.333333333333333,156.66666666666666,1.7599999999999998,1.6666666666666667,1.0,6.333333333333333,4.666666666666667,13.666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,1.6666666666666667,33.60333333333333,0.0,0.0,205.33333333333334,60.0
39.0,69.0,94.22252316000001,1376.642,11.8,4.2,127.0,1.8780000000000001,1.6,0.6,3.6,5.6,11.4,0.4,3.0,0.4,0.0,3.8,15.895999999999997,0.0,0.0,225.0,153.0
25.5,40.0,56.605425,1361.0,2.5,4.0,165.5,1.2650000000000001,2.0,0.0,0.5,0.0,2.5,0.0,0.0,4.5,0.0,4.5,27.6275,0.0,0.0,194.0,41.0
29.285714285714285,64.14285714285714,67.85486225714286,1401.4871428571428,10.428571428571429,3.857142857142857,137.85714285714286,1.5899999999999999,2.0,1.0,0.0,3.7142857142857144,6.714285714285714,0.0,3.2857142857142856,0.0,0.2857142857142857,3.5714285714285716,21.41142857142857,0.22085714285714286,0.0,216.71428571428572,85.0
32.0,60.25,70.92399999999999,1384.0549999999998,9.5,4.25,140.25,1.6949999999999998,1.5,0.0,8.0,0.0,9.5,0.5,0.0,2.0,0.0,2.5,14.82375,0.0,0.0,209.5,122.0
49.0,56.5,116.923475,1359.5,9.0,5.0,156.5,1.695,2.0,1.5,5.0,4.5,13.0,0.0,1.5,0.0,2.5,4.0,26.95583333335,0.0,0.0,180.0,77.0
25.0,53.333333333333336,55.15233333333333,1394.97,7.0,4.0,147.33333333333334,1.6300000000000001,2.0,0.3333333333333333,4.666666666666667,0.0,7.0,0.0,1.6666666666666667,5.333333333333333,0.0,7.0,17.4125,0.0,1.50222222222e-05,150.66666666666666,121.0
29.0,69.25,67.944875,1393.6,7.0,3.75,132.25,1.6999999999999997,1.75,0.5,2.25,3.5,8.0,0.25,1.0,0.25,0.0,1.5,20.31,0.19325,0.0,210.0,99.0
43.0,38.0,99.4047,1399.5,6.5,5.0,164.0,1.5150000000000001,2.0,0.0,4.5,0.5,7.0,0.0,0.0,5.5,6.5,12.0,23.78,0.0,0.29769735,209.5,73.0
54.333333333333336,57.333333333333336,129.499,1342.6000000000001,8.666666666666666,5.333333333333333,156.66666666666666,1.7400000000000002,1.3333333333333333,0.3333333333333333,6.666666666666667,4.0,12.333333333333334,0.0,1.6666666666666667,0.0,0.6666666666666666,2.3333333333333335,23.084999999999997,0.0,0.0,186.0,91.0
35.6,59.8,80.55224000000001,1390.22,10.4,4.4,138.4,1.9520000000000004,1.2,1.2,8.0,0.0,10.4,0.0,1.2,0.0,0.0,1.2,22.188,0.0,0.0,201.4,87.0
29.0,69.75,68.29040395000001,1384.8525,12.0,3.75,126.0,1.7575,2.0,0.75,1.75,3.5,8.0,0.0,3.75,0.75,0.0,4.5,15.9125,0.0,0.0,225.0,151.0
60.75,59.75,147.569325,1331.275,9.0,5.5,152.5,1.82,1.0,0.25,7.5,7.0,15.75,0.0,1.25,0.0,0.0,1.25,22.4625,0.0,0.0,217.25,82.0
4.0,36.5,8.876,1400.845,7.0,2.0,106.0,1.51,1.5,0.5,0.0,0.0,2.0,0.5,2.5,0.0,0.0,3.0,11.882916666649999,0.762,0.0,197.5,69.0
53.0,53.0,124.88725,1366.2866666666669,8.333333333333334,5.333333333333333,161.33333333333334,1.6900000000000002,1.3333333333333333,0.0,6.666666666666667,3.0,11.0,0.6666666666666666,0.0,0.0,1.6666666666666667,2.3333333333333335,21.465555555566667,0.0,0.0,214.66666666666666,74.0
30.25,60.0,69.3966993,1335.4850000000001,9.75,4.0,139.5,1.59,2.0,0.5,2.0,2.75,7.25,0.0,2.5,0.5,0.75,3.75,18.503333333325003,0.0,0.148848675,217.25,94.0
82.0,54.0,205.48389175,1464.2475,9.0,6.25,152.0,2.2800000000000002,1.25,0.0,7.75,11.0,20.0,0.75,0.0,2.25,3.0,6.0,18.82,0.0,0.0,203.5,126.0
40.666666666666664,60.0,100.057,1429.0,10.333333333333334,4.333333333333333,136.33333333333334,1.6933333333333334,2.0,1.3333333333333333,0.0,2.0,5.333333333333333,0.0,2.6666666666666665,0.0,2.6666666666666665,5.333333333333333,19.653333333333332,0.5153333333333333,0.1060012125,155.0,93.0
26.75,58.25,58.8640975,1444.9775,8.75,4.0,133.5,1.7774999999999999,2.0,0.25,6.5,0.0,8.75,0.0,1.25,3.5,0.0,4.75,14.009374999999999,0.0,0.7742412333333334,161.5,185.0
66.0,59.666666666666664,161.62293333333335,1469.05,8.666666666666666,5.666666666666667,155.0,1.7766666666666666,1.6666666666666667,0.3333333333333333,6.666666666666667,9.333333333333334,18.0,0.3333333333333333,1.6666666666666667,3.3333333333333335,0.0,5.333333333333333,22.715,0.0,0.0007490333333333333,186.0,107.0
41.75,64.0,96.62201125,1420.045,10.25,4.75,139.0,1.9775,1.0,0.5,8.75,0.0,10.25,0.0,1.0,1.25,0.0,2.25,18.148146551725,0.0,7.753017241375e-05,202.0,133.0
51.0,60.5,121.92790500000001,1454.0,9.0,5.0,154.5,1.715,2.0,1.5,5.0,6.5,15.0,0.0,1.5,0.0,0.5,2.0,25.9775,0.0,0.0,180.0,80.0
48.0,59.0,116.74170480000001,1422.52,10.0,4.8,142.2,1.934,2.0,1.2,2.8,5.6,11.6,0.0,1.2,1.2,0.0,2.4,27.430095238080003,0.65,0.0,136.6,99.0
31.6,65.8,75.97362928,1484.8,10.8,3.6,114.8,2.594,2.0,2.4,0.0,4.4,8.8,0.0,1.2,0.0,1.2,2.4,17.30433333332,1.6872,0.0,122.4,105.0
29.0,56.666666666666664,65.4849,1439.6833333333334,7.666666666666667,4.0,140.33333333333334,1.9000000000000001,2.0,1.0,1.3333333333333333,0.0,4.333333333333333,0.0,1.0,5.333333333333333,0.0,6.333333333333333,20.38625,2.1456666666666666,0.0,194.0,173.0
33.5,65.75,73.69754999999999,1422.27,11.0,4.25,127.75,1.9224999999999999,2.0,0.5,8.5,0.0,11.0,0.0,1.0,1.5,0.0,2.5,16.06125,0.0,0.44654602500000007,204.0,164.0
31.2,64.6,71.2634,1436.308,10.6,4.0,134.6,1.7719999999999998,1.6,0.8,4.0,2.8,9.2,0.4,1.6,0.0,0.0,2.0,19.428,0.30920000000000003,0.0,225.8,77.0
28.666666666666668,67.0,64.38233333333334,1454.6000000000001,10.666666666666666,4.0,133.33333333333334,1.8533333333333333,2.0,1.3333333333333333,7.333333333333333,0.0,10.666666666666666,0.0,2.6666666666666665,2.6666666666666665,0.0,5.333333333333333,20.900000000000002,0.25533333333333336,7.5111111111e-06,214.66666666666666,112.0
47.0,75.33333333333333,112.95596,1426.0,12.333333333333334,4.666666666666667,136.66666666666666,2.1999999999999997,2.0,2.6666666666666665,7.666666666666667,4.666666666666667,17.0,0.0,1.3333333333333333,2.3333333333333335,0.0,3.6666666666666665,23.320000000000004,0.5326666666666667,0.0,85.66666666666667,31.0
52.75,62.25,128.03466915,1434.0325,9.75,5.0,142.0,2.005,1.5,0.25,5.5,7.0,14.25,0.5,1.25,2.0,0.0,3.75,18.268749999999997,0.0,0.0,217.25,135.0
62.75,54.25,153.07004225,1475.5025,7.25,5.5,158.0,1.6824999999999999,1.75,0.0,5.5,10.5,17.75,0.25,0.0,4.5,0.0,4.75,22.0975,0.0,0.00112355,201.75,85.0
59.25,54.25,142.5532,1425.2875000000001,7.25,5.5,165.75,1.54,1.75,0.0,5.5,7.0,14.25,0.25,0.0,4.5,0.0,4.75,23.388749999999998,0.0,0.00112355,201.75,68.0
34.666666666666664,72.33333333333333,81.92917466666667,1443.2,12.0,4.0,125.33333333333333,2.2466666666666666,2.0,2.0,1.3333333333333333,4.666666666666667,10.0,0.0,2.0,2.0,0.0,4.0,20.3968253968,1.0833333333333333,0.0,77.66666666666667,188.0
69.75,42.75,170.51264225,1531.1825,6.75,6.0,167.5,1.7825,1.5,0.0,4.75,9.5,15.75,0.5,0.0,0.25,4.5,5.25,24.85125,0.0,0.0,209.5,90.0
32.666666666666664,64.0,76.6779462,1518.8233333333335,10.0,4.0,139.66666666666666,1.593333333333333,2.0,1.0,0.3333333333333333,4.666666666666667,8.0,0.0,3.0,3.0,0.0,6.0,21.92833333333333,0.25766666666666665,0.0007490333333333333,215.33333333333334,91.0
59.666666666666664,47.666666666666664,146.29635,1496.22,8.333333333333334,5.333333333333333,147.33333333333334,2.146666666666667,1.3333333333333333,0.0,7.0,9.333333333333334,17.666666666666668,0.6666666666666666,0.0,3.0,0.0,3.6666666666666665,18.544999999999998,0.0,2.1166666666666666e-06,214.66666666666666,107.0
31.0,58.25,69.56675,1517.02,8.5,4.25,140.75,1.79,2.0,0.5,6.0,0.0,8.5,0.0,1.0,4.0,0.0,5.0,17.85875,0.0,1.0553370333333334,198.25,181.0
32.6,62.0,75.32514,1507.49,9.8,4.0,120.6,2.162,1.8,0.6,5.4,2.8,10.6,0.2,0.6,2.6,0.0,3.4,12.395749999999998,1.2874,1.26639768,221.2,214.0
24.0,55.6,53.20408,1541.17,7.6,3.8,137.0,2.052,1.6,0.8,3.2,0.0,5.6,0.0,0.4,4.8,0.0,5.2,14.717000000000002,0.0,1.351999999998e-05,163.8,167.0
37.6,63.0,85.98516,1529.76,10.2,4.4,135.4,1.8159999999999996,2.0,0.8,7.2,2.4,12.4,0.0,1.6,0.8,0.4,2.8,19.447,0.1532,0.23815788000000002,218.8,96.0
29.4,43.8,64.4233248,1502.75,7.8,4.2,146.0,1.6640000000000001,2.0,0.2,5.6,0.0,7.8,0.0,1.0,4.4,0.0,5.4,17.874000000000002,0.0,0.23816042000000004,195.4,101.0
60.5,61.25,149.1820345,1525.915,7.0,5.25,147.0,1.9225,1.5,0.0,5.5,10.5,17.5,0.5,0.0,2.0,0.0,2.5,19.622500000000002,0.0,0.0,209.5,110.0
32.666666666666664,49.333333333333336,74.68216666666667,1523.0,8.333333333333334,4.333333333333333,149.0,1.6166666666666665,2.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,5.333333333333333,0.0,1.3333333333333333,4.333333333333333,4.333333333333333,10.0,22.80333333333333,0.25766666666666665,0.7035542666666667,216.66666666666666,88.0
44.75,51.5,103.53921249999999,1512.33,8.75,5.0,153.0,1.8275000000000001,1.0,0.0,7.75,0.0,8.75,0.0,0.0,2.25,0.0,2.25,20.17,0.0,0.0,209.5,98.0
47.0,46.5,111.235675,1493.385,7.0,5.0,163.0,1.555,1.5,0.0,5.0,4.5,11.0,0.5,0.0,0.0,2.5,3.0,21.403333333349998,0.0,0.0,209.5,84.0
52.25,57.75,123.5463025,1517.08,8.75,5.25,153.0,1.835,1.0,0.0,7.5,3.25,11.75,0.0,0.0,0.0,0.25,0.25,19.52375,0.0,0.0,209.5,102.0
54.666666666666664,58.666666666666664,130.18323666666666,1520.0266666666666,8.666666666666666,5.333333333333333,157.0,1.83,1.6666666666666667,0.6666666666666666,6.0,4.333333333333333,12.666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,25.56833333333333,0.0,0.0,186.66666666666666,111.0
